id_cliente,persona,engajamento,compras_60_dias,proba
cli_7754,esporadico,3.8,0.0,0.11
cli_7755,unknown,85.3,19.0,0.27
cli_7756,esporadico,12.0,129.0,0.14
cli_7757,vinho_final_do_dia,8.6,0.0,0.12
cli_7758,esporadico,9.4,0.0,0.13
cli_7759,unknown,70.4,99.0,0.24
cli_7760,unknown,82.3,26.0,0.27
cli_7761,esporadico,93.9,79.0,0.36
cli_7762,unknown,95.5,159.0,0.31
cli_7763,esporadico,6.0,0.0,0.12
cli_7764,unknown,85.2,57.0,0.28
cli_7765,unknown,9.0,0.0,0.07
cli_7766,unknown,4.4,0.0,0.06
cli_7767,unknown,78.0,89.0,0.26
cli_7768,esporadico,25.2,0.0,0.17
cli_7769,esporadico,0.1,0.0,0.1
cli_7770,esporadico,82.8,149.0,0.33
cli_7771,esporadico,67.5,60.0,0.29
cli_7772,esporadico,2.5,0.0,0.11
cli_7773,esporadico,0.8,0.0,0.11
cli_7774,vinho_final_do_dia,17.9,0.0,0.14
cli_7775,esporadico,18.9,0.0,0.15
cli_7776,churrasco_fds,23.4,0.0,0.28
cli_7777,unknown,22.2,0.0,0.11
cli_7778,vinho_final_do_dia,1.3,0.0,0.1
cli_7779,unknown,12.4,0.0,0.08
cli_7780,unknown,6.6,0.0,0.07
cli_7781,esporadico,6.4,0.0,0.12
cli_7782,esporadico,4.7,0.0,0.12
cli_7783,churrasco_fds,69.1,56.0,0.41
cli_7784,unknown,3.0,0.0,0.06
cli_7785,esporadico,14.0,0.0,0.14
cli_7786,esporadico,90.2,0.0,0.34
cli_7787,unknown,88.8,125.0,0.29
cli_7788,esporadico,34.4,149.0,0.2
cli_7789,unknown,17.8,0.0,0.09
cli_7790,esporadico,6.2,0.0,0.12
cli_7791,vinho_final_do_dia,0.6,0.0,0.1
cli_7792,unknown,4.8,0.0,0.06
cli_7793,unknown,6.7,0.0,0.07
cli_7794,unknown,13.0,0.0,0.08
cli_7795,churrasco_fds,23.7,0.0,0.28
cli_7796,esporadico,8.0,0.0,0.13
cli_7797,esporadico,16.1,0.0,0.15
cli_7798,churrasco_fds,11.1,129.0,0.26
cli_7799,vinho_final_do_dia,52.4,99.0,0.24
cli_7800,churrasco_fds,55.9,89.0,0.38
cli_7801,unknown,0.6,0.0,0.05
cli_7802,unknown,19.6,0.0,0.1
cli_7803,unknown,13.7,0.0,0.08
cli_7804,esporadico,95.4,109.0,0.36
cli_7805,unknown,2.2,0.0,0.05
cli_7806,unknown,35.0,89.0,0.15
cli_7807,unknown,5.5,0.0,0.06
cli_7808,esporadico,71.2,75.0,0.3
cli_7809,vinho_final_do_dia,1.5,0.0,0.1
cli_7810,churrasco_fds,18.7,0.0,0.27
cli_7811,unknown,13.9,0.0,0.08
cli_7812,esporadico,7.8,0.0,0.13
cli_7813,unknown,55.8,129.0,0.2
cli_7814,vinho_final_do_dia,94.1,171.0,0.35
cli_7815,vinho_final_do_dia,17.5,0.0,0.14
cli_7816,churrasco_fds,85.7,139.0,0.46
cli_7817,esporadico,39.7,159.0,0.22
cli_7818,esporadico,4.7,0.0,0.12
cli_7819,esporadico,5.0,0.0,0.12
cli_7820,unknown,70.5,148.0,0.24
cli_7821,esporadico,88.6,135.0,0.35
cli_7822,esporadico,16.2,0.0,0.15
cli_7823,churrasco_fds,5.7,0.0,0.24
cli_7824,esporadico,82.3,93.0,0.33
cli_7825,vinho_final_do_dia,89.5,159.0,0.34
cli_7826,esporadico,70.6,150.0,0.3
cli_7827,vinho_final_do_dia,43.0,89.0,0.21
cli_7828,esporadico,1.2,0.0,0.11
cli_7829,unknown,94.3,20.0,0.3
cli_7830,unknown,15.2,0.0,0.09
cli_7831,unknown,48.3,149.0,0.18
cli_7832,esporadico,7.9,0.0,0.13
cli_7833,vinho_final_do_dia,30.7,0.0,0.18
cli_7834,unknown,9.1,0.0,0.07
cli_7835,unknown,90.8,127.0,0.29
cli_7836,unknown,1.4,0.0,0.05
cli_7837,esporadico,14.8,0.0,0.14
cli_7838,unknown,10.9,0.0,0.08
cli_7839,esporadico,10.8,0.0,0.13
cli_7840,unknown,11.1,0.0,0.08
cli_7841,unknown,0.5,0.0,0.05
cli_7842,unknown,92.5,119.0,0.3
cli_7843,vinho_final_do_dia,5.3,0.0,0.11
cli_7844,unknown,11.2,0.0,0.08
cli_7845,vinho_final_do_dia,9.1,0.0,0.12
cli_7846,vinho_final_do_dia,2.2,0.0,0.1
cli_7847,vinho_final_do_dia,12.9,0.0,0.13
cli_7848,unknown,7.6,0.0,0.07
cli_7849,esporadico,81.2,63.0,0.32
cli_7850,vinho_final_do_dia,45.1,149.0,0.22
cli_7851,vinho_final_do_dia,24.0,0.0,0.16
cli_7852,esporadico,19.8,0.0,0.16
cli_7853,vinho_final_do_dia,3.5,0.0,0.1
cli_7854,esporadico,25.4,0.0,0.17
cli_7855,unknown,80.4,27.0,0.26
cli_7856,esporadico,18.9,0.0,0.15
cli_7857,unknown,10.5,0.0,0.08
cli_7858,unknown,76.3,99.0,0.25
cli_7859,churrasco_fds,90.2,73.0,0.46
cli_7860,esporadico,21.6,0.0,0.16
cli_7861,unknown,18.0,0.0,0.1
cli_7862,esporadico,6.7,0.0,0.12
cli_7863,unknown,15.9,199.0,0.1
cli_7864,esporadico,23.5,0.0,0.17
cli_7865,unknown,1.8,0.0,0.05
cli_7866,esporadico,7.7,0.0,0.12
cli_7867,unknown,4.9,0.0,0.06
cli_7868,churrasco_fds,30.7,199.0,0.32
cli_7869,vinho_final_do_dia,2.3,119.0,0.11
cli_7870,unknown,0.5,0.0,0.05
cli_7871,esporadico,74.4,40.0,0.3
cli_7872,churrasco_fds,55.0,129.0,0.38
cli_7873,unknown,61.9,159.0,0.22
cli_7874,churrasco_fds,8.5,0.0,0.24
cli_7875,esporadico,44.3,159.0,0.23
cli_7876,unknown,42.2,159.0,0.17
cli_7877,unknown,10.6,99.0,0.08
cli_7878,unknown,46.7,119.0,0.18
cli_7879,esporadico,89.7,82.0,0.35
cli_7880,unknown,0.0,0.0,0.05
cli_7881,unknown,17.0,0.0,0.09
cli_7882,esporadico,12.2,0.0,0.14
cli_7883,esporadico,6.9,0.0,0.12
cli_7884,unknown,11.8,0.0,0.08
cli_7885,esporadico,17.6,0.0,0.15
cli_7886,esporadico,76.3,114.0,0.31
cli_7887,esporadico,0.3,0.0,0.11
cli_7888,unknown,51.9,99.0,0.19
cli_7889,vinho_final_do_dia,92.7,149.0,0.35
cli_7890,unknown,0.1,0.0,0.05
cli_7891,churrasco_fds,1.8,0.0,0.23
cli_7892,unknown,75.4,138.0,0.26
cli_7893,unknown,7.4,0.0,0.07
cli_7894,esporadico,10.1,0.0,0.13
cli_7895,esporadico,0.9,0.0,0.11
cli_7896,unknown,62.3,99.0,0.22
cli_7897,vinho_final_do_dia,9.5,0.0,0.12
cli_7898,esporadico,6.7,0.0,0.12
cli_7899,churrasco_fds,67.6,99.0,0.41
cli_7900,vinho_final_do_dia,17.0,0.0,0.14
cli_7901,unknown,5.4,0.0,0.06
cli_7902,unknown,11.2,0.0,0.08
cli_7903,esporadico,90.3,119.0,0.35
cli_7904,unknown,27.2,0.0,0.12
cli_7905,unknown,14.6,0.0,0.09
cli_7906,unknown,74.8,105.0,0.25
cli_7907,esporadico,1.0,0.0,0.11
cli_7908,churrasco_fds,87.2,159.0,0.46
cli_7909,unknown,17.1,0.0,0.09
cli_7910,esporadico,23.2,0.0,0.17
cli_7911,esporadico,25.2,0.0,0.17
cli_7912,esporadico,23.8,0.0,0.17
cli_7913,unknown,90.9,52.0,0.29
cli_7914,unknown,14.3,0.0,0.09
cli_7915,esporadico,2.4,0.0,0.11
cli_7916,unknown,53.4,149.0,0.2
cli_7917,unknown,3.3,0.0,0.06
cli_7918,esporadico,9.7,0.0,0.13
cli_7919,esporadico,56.1,119.0,0.26
cli_7920,vinho_final_do_dia,15.2,0.0,0.13
cli_7921,esporadico,4.4,0.0,0.12
cli_7922,esporadico,8.3,0.0,0.13
cli_7923,churrasco_fds,5.8,0.0,0.24
cli_7924,esporadico,84.9,7.0,0.33
cli_7925,vinho_final_do_dia,17.9,0.0,0.14
cli_7926,esporadico,11.0,0.0,0.13
cli_7927,unknown,5.0,0.0,0.06
cli_7928,esporadico,1.2,0.0,0.11
cli_7929,vinho_final_do_dia,53.7,149.0,0.25
cli_7930,esporadico,83.1,44.0,0.33
cli_7931,esporadico,62.5,149.0,0.28
cli_7932,unknown,1.0,0.0,0.05
cli_7933,churrasco_fds,64.6,110.0,0.4
cli_7934,unknown,8.5,149.0,0.08
cli_7935,vinho_final_do_dia,86.0,221.0,0.34
cli_7936,unknown,2.5,199.0,0.07
cli_7937,vinho_final_do_dia,11.1,0.0,0.12
cli_7938,unknown,3.2,0.0,0.06
cli_7939,unknown,9.4,129.0,0.08
cli_7940,esporadico,65.4,159.0,0.29
cli_7941,unknown,4.9,0.0,0.06
cli_7942,unknown,5.9,0.0,0.06
cli_7943,churrasco_fds,1.9,0.0,0.23
cli_7944,unknown,73.0,103.0,0.25
cli_7945,unknown,0.0,89.0,0.05
cli_7946,unknown,76.7,159.0,0.26
cli_7947,unknown,1.7,0.0,0.05
cli_7948,churrasco_fds,1.3,0.0,0.23
cli_7949,esporadico,43.2,129.0,0.23
cli_7950,unknown,2.1,0.0,0.05
cli_7951,esporadico,66.5,97.0,0.29
cli_7952,unknown,91.5,99.0,0.29
cli_7953,unknown,18.4,0.0,0.1
cli_7954,unknown,3.8,0.0,0.06
cli_7955,unknown,5.8,0.0,0.06
cli_7956,churrasco_fds,3.0,0.0,0.23
cli_7957,unknown,3.8,0.0,0.06
cli_7958,esporadico,73.2,60.0,0.3
cli_7959,esporadico,2.7,0.0,0.11
cli_7960,esporadico,9.8,0.0,0.13
cli_7961,esporadico,16.0,149.0,0.16
cli_7962,churrasco_fds,8.1,0.0,0.24
cli_7963,unknown,6.7,0.0,0.07
cli_7964,esporadico,0.1,0.0,0.1
cli_7965,esporadico,17.7,0.0,0.15
cli_7966,unknown,15.6,0.0,0.09
cli_7967,unknown,2.2,0.0,0.05
cli_7968,esporadico,14.4,0.0,0.14
cli_7969,esporadico,14.3,0.0,0.14
cli_7970,churrasco_fds,71.3,75.0,0.42
cli_7971,esporadico,16.5,0.0,0.15
cli_7972,churrasco_fds,16.6,0.0,0.27
cli_7973,unknown,10.3,0.0,0.07
cli_7974,unknown,78.5,89.0,0.26
cli_7975,unknown,78.4,96.0,0.26
cli_7976,unknown,4.1,0.0,0.06
cli_7977,unknown,4.7,0.0,0.06
cli_7978,esporadico,4.9,0.0,0.12
cli_7979,unknown,14.8,0.0,0.09
cli_7980,unknown,31.6,0.0,0.13
cli_7981,unknown,5.5,0.0,0.06
cli_7982,unknown,6.0,0.0,0.06
cli_7983,esporadico,3.0,0.0,0.11
cli_7984,vinho_final_do_dia,16.9,0.0,0.14
cli_7985,esporadico,0.5,0.0,0.11
cli_7986,unknown,5.0,0.0,0.06
cli_7987,churrasco_fds,1.8,0.0,0.23
cli_7988,churrasco_fds,68.7,149.0,0.41
cli_7989,unknown,65.2,129.0,0.23
cli_7990,unknown,2.4,0.0,0.05
cli_7991,unknown,2.7,99.0,0.06
cli_7992,unknown,5.1,0.0,0.06
cli_7993,esporadico,36.7,129.0,0.21
cli_7994,churrasco_fds,24.4,129.0,0.3
cli_7995,unknown,6.6,0.0,0.07
cli_7996,unknown,9.4,0.0,0.07
cli_7997,unknown,40.0,0.0,0.15
cli_7998,unknown,7.6,0.0,0.07
cli_7999,esporadico,18.7,0.0,0.15
cli_8000,esporadico,85.3,19.0,0.33
cli_8001,esporadico,7.6,0.0,0.12
cli_8002,esporadico,4.0,199.0,0.13
cli_8003,unknown,6.5,0.0,0.06
cli_8004,unknown,7.1,0.0,0.07
cli_8005,vinho_final_do_dia,9.8,0.0,0.12
cli_8006,esporadico,73.6,0.0,0.3
cli_8007,unknown,0.3,0.0,0.05
cli_8008,unknown,3.9,0.0,0.06
cli_8009,vinho_final_do_dia,0.8,0.0,0.1
cli_8010,unknown,1.2,0.0,0.05
cli_8011,churrasco_fds,20.0,0.0,0.28
cli_8012,vinho_final_do_dia,13.6,0.0,0.13
cli_8013,unknown,5.9,0.0,0.06
cli_8014,esporadico,2.4,0.0,0.11
cli_8015,unknown,6.5,0.0,0.06
cli_8016,unknown,18.6,0.0,0.1
cli_8017,esporadico,1.5,0.0,0.11
cli_8018,vinho_final_do_dia,21.2,0.0,0.15
cli_8019,unknown,1.7,0.0,0.05
cli_8020,vinho_final_do_dia,46.2,159.0,0.23
cli_8021,esporadico,57.6,99.0,0.26
cli_8022,unknown,23.9,0.0,0.11
cli_8023,unknown,8.4,0.0,0.07
cli_8024,esporadico,8.6,0.0,0.13
cli_8025,vinho_final_do_dia,6.3,159.0,0.12
cli_8026,esporadico,0.5,0.0,0.11
cli_8027,unknown,15.2,0.0,0.09
cli_8028,churrasco_fds,33.7,119.0,0.32
cli_8029,esporadico,1.3,0.0,0.11
cli_8030,vinho_final_do_dia,85.6,151.0,0.33
cli_8031,esporadico,79.8,199.0,0.33
cli_8032,unknown,85.5,89.0,0.28
cli_8033,unknown,3.3,0.0,0.06
cli_8034,churrasco_fds,5.1,0.0,0.24
cli_8035,vinho_final_do_dia,84.1,32.0,0.32
cli_8036,vinho_final_do_dia,4.0,0.0,0.1
cli_8037,unknown,0.4,0.0,0.05
cli_8038,esporadico,4.8,0.0,0.12
cli_8039,unknown,0.0,0.0,0.05
cli_8040,vinho_final_do_dia,5.8,0.0,0.11
cli_8041,unknown,9.2,0.0,0.07
cli_8042,churrasco_fds,57.9,99.0,0.38
cli_8043,unknown,59.5,89.0,0.21
cli_8044,vinho_final_do_dia,11.4,0.0,0.12
cli_8045,unknown,10.2,0.0,0.07
cli_8046,esporadico,2.0,0.0,0.11
cli_8047,vinho_final_do_dia,6.8,0.0,0.11
cli_8048,churrasco_fds,73.1,75.0,0.42
cli_8049,unknown,83.5,71.0,0.27
cli_8050,vinho_final_do_dia,1.0,0.0,0.1
cli_8051,unknown,73.6,129.0,0.25
cli_8052,unknown,20.5,0.0,0.1
cli_8053,esporadico,22.6,0.0,0.16
cli_8054,unknown,9.1,0.0,0.07
cli_8055,churrasco_fds,0.6,0.0,0.22
cli_8056,unknown,98.4,162.0,0.32
cli_8057,unknown,96.8,159.0,0.31
cli_8058,unknown,1.2,0.0,0.05
cli_8059,vinho_final_do_dia,68.1,149.0,0.28
cli_8060,unknown,4.7,0.0,0.06
cli_8061,unknown,3.5,0.0,0.06
cli_8062,unknown,30.6,0.0,0.13
cli_8063,unknown,18.0,0.0,0.1
cli_8064,unknown,0.8,0.0,0.05
cli_8065,unknown,9.7,0.0,0.07
cli_8066,esporadico,55.7,129.0,0.26
cli_8067,esporadico,5.9,0.0,0.12
cli_8068,vinho_final_do_dia,27.8,89.0,0.17
cli_8069,esporadico,80.0,99.0,0.32
cli_8070,unknown,43.9,99.0,0.17
cli_8071,churrasco_fds,85.0,142.0,0.46
cli_8072,unknown,6.8,0.0,0.07
cli_8073,esporadico,7.5,0.0,0.12
cli_8074,unknown,73.3,172.0,0.25
cli_8075,esporadico,7.2,0.0,0.12
cli_8076,vinho_final_do_dia,11.2,0.0,0.12
cli_8077,esporadico,17.4,0.0,0.15
cli_8078,vinho_final_do_dia,7.1,0.0,0.11
cli_8079,vinho_final_do_dia,19.9,0.0,0.15
cli_8080,esporadico,1.8,0.0,0.11
cli_8081,churrasco_fds,69.6,159.0,0.42
cli_8082,esporadico,20.2,0.0,0.16
cli_8083,esporadico,93.1,88.0,0.36
cli_8084,vinho_final_do_dia,0.0,0.0,0.09
cli_8085,unknown,0.9,0.0,0.05
cli_8086,esporadico,19.8,0.0,0.16
cli_8087,vinho_final_do_dia,9.6,0.0,0.12
cli_8088,esporadico,0.1,0.0,0.1
cli_8089,vinho_final_do_dia,5.3,0.0,0.11
cli_8090,esporadico,10.3,0.0,0.13
cli_8091,esporadico,15.5,0.0,0.15
cli_8092,vinho_final_do_dia,6.7,0.0,0.11
cli_8093,unknown,18.4,0.0,0.1
cli_8094,unknown,2.6,0.0,0.05
cli_8095,vinho_final_do_dia,10.2,0.0,0.12
cli_8096,esporadico,81.9,97.0,0.33
cli_8097,unknown,8.5,0.0,0.07
cli_8098,esporadico,94.4,129.0,0.36
cli_8099,esporadico,77.3,129.0,0.32
cli_8100,esporadico,13.1,0.0,0.14
cli_8101,unknown,76.2,109.0,0.26
cli_8102,vinho_final_do_dia,92.0,6.0,0.34
cli_8103,unknown,5.8,0.0,0.06
cli_8104,unknown,5.0,0.0,0.06
cli_8105,esporadico,76.5,27.0,0.31
cli_8106,esporadico,2.2,0.0,0.11
cli_8107,unknown,12.3,89.0,0.09
cli_8108,unknown,89.7,90.0,0.29
cli_8109,churrasco_fds,18.0,0.0,0.27
cli_8110,unknown,12.3,0.0,0.08
cli_8111,esporadico,4.8,0.0,0.12
cli_8112,vinho_final_do_dia,83.2,29.0,0.32
cli_8113,vinho_final_do_dia,4.8,0.0,0.11
cli_8114,unknown,82.6,149.0,0.27
cli_8115,vinho_final_do_dia,12.4,0.0,0.13
cli_8116,vinho_final_do_dia,3.2,0.0,0.1
cli_8117,vinho_final_do_dia,22.3,0.0,0.15
cli_8118,unknown,37.3,0.0,0.15
cli_8119,unknown,5.8,0.0,0.06
cli_8120,unknown,0.3,0.0,0.05
cli_8121,esporadico,16.0,149.0,0.16
cli_8122,vinho_final_do_dia,16.4,0.0,0.14
cli_8123,esporadico,0.8,0.0,0.11
cli_8124,vinho_final_do_dia,5.0,99.0,0.11
cli_8125,esporadico,96.1,118.0,0.37
cli_8126,esporadico,72.0,46.0,0.3
cli_8127,vinho_final_do_dia,0.0,0.0,0.09
cli_8128,unknown,79.1,90.0,0.26
cli_8129,esporadico,7.3,0.0,0.12
cli_8130,unknown,74.9,99.0,0.25
cli_8131,esporadico,29.9,99.0,0.19
cli_8132,vinho_final_do_dia,6.2,0.0,0.11
cli_8133,esporadico,0.1,0.0,0.1
cli_8134,churrasco_fds,3.7,0.0,0.23
cli_8135,vinho_final_do_dia,9.1,0.0,0.12
cli_8136,unknown,17.3,0.0,0.09
cli_8137,unknown,5.0,0.0,0.06
cli_8138,unknown,1.6,0.0,0.05
cli_8139,churrasco_fds,2.7,0.0,0.23
cli_8140,esporadico,3.4,0.0,0.11
cli_8141,unknown,10.2,149.0,0.08
cli_8142,esporadico,5.3,0.0,0.12
cli_8143,unknown,79.9,75.0,0.26
cli_8144,unknown,82.9,-0.0,0.27
cli_8145,esporadico,7.2,0.0,0.12
cli_8146,unknown,87.6,108.0,0.29
cli_8147,esporadico,69.7,98.0,0.29
cli_8148,unknown,2.0,0.0,0.05
cli_8149,churrasco_fds,8.7,0.0,0.25
cli_8150,esporadico,6.7,0.0,0.12
cli_8151,vinho_final_do_dia,45.0,149.0,0.22
cli_8152,esporadico,91.8,199.0,0.36
cli_8153,vinho_final_do_dia,87.6,95.0,0.33
cli_8154,unknown,2.3,0.0,0.05
cli_8155,unknown,3.4,0.0,0.06
cli_8156,churrasco_fds,7.2,0.0,0.24
cli_8157,unknown,4.4,0.0,0.06
cli_8158,unknown,0.8,129.0,0.06
cli_8159,churrasco_fds,8.0,0.0,0.24
cli_8160,vinho_final_do_dia,1.5,0.0,0.1
cli_8161,unknown,76.0,86.0,0.25
cli_8162,esporadico,9.9,0.0,0.13
cli_8163,vinho_final_do_dia,85.7,149.0,0.33
cli_8164,unknown,11.6,0.0,0.08
cli_8165,unknown,81.2,129.0,0.27
cli_8166,unknown,13.9,0.0,0.08
cli_8167,unknown,11.9,0.0,0.08
cli_8168,vinho_final_do_dia,6.1,0.0,0.11
cli_8169,unknown,72.9,119.0,0.25
cli_8170,churrasco_fds,19.6,0.0,0.27
cli_8171,vinho_final_do_dia,0.3,0.0,0.1
cli_8172,churrasco_fds,86.7,80.0,0.46
cli_8173,esporadico,84.2,152.0,0.34
cli_8174,esporadico,18.6,0.0,0.15
cli_8175,churrasco_fds,4.5,0.0,0.23
cli_8176,unknown,15.0,0.0,0.09
cli_8177,esporadico,4.2,0.0,0.12
cli_8178,unknown,18.9,0.0,0.1
cli_8179,esporadico,2.2,0.0,0.11
cli_8180,unknown,22.9,149.0,0.12
cli_8181,esporadico,44.9,30.0,0.22
cli_8182,esporadico,8.2,149.0,0.14
cli_8183,esporadico,6.0,0.0,0.12
cli_8184,esporadico,1.4,0.0,0.11
cli_8185,esporadico,0.8,0.0,0.11
cli_8186,unknown,1.6,0.0,0.05
cli_8187,unknown,17.0,0.0,0.09
cli_8188,unknown,4.0,0.0,0.06
cli_8189,unknown,3.2,0.0,0.06
cli_8190,unknown,12.4,0.0,0.08
cli_8191,esporadico,0.8,99.0,0.11
cli_8192,unknown,30.1,0.0,0.13
cli_8193,unknown,79.8,59.0,0.26
cli_8194,esporadico,56.9,89.0,0.26
cli_8195,churrasco_fds,45.1,89.0,0.35
cli_8196,esporadico,2.0,0.0,0.11
cli_8197,esporadico,0.7,0.0,0.11
cli_8198,vinho_final_do_dia,0.7,0.0,0.1
cli_8199,churrasco_fds,30.4,99.0,0.31
cli_8200,unknown,5.4,0.0,0.06
cli_8201,esporadico,2.2,0.0,0.11
cli_8202,esporadico,8.2,0.0,0.13
cli_8203,esporadico,11.7,99.0,0.14
cli_8204,esporadico,2.7,0.0,0.11
cli_8205,unknown,33.7,0.0,0.14
cli_8206,unknown,0.8,0.0,0.05
cli_8207,esporadico,21.0,0.0,0.16
cli_8208,esporadico,18.3,0.0,0.15
cli_8209,vinho_final_do_dia,6.7,0.0,0.11
cli_8210,churrasco_fds,81.1,159.0,0.45
cli_8211,unknown,7.1,0.0,0.07
cli_8212,unknown,14.0,0.0,0.08
cli_8213,unknown,8.4,0.0,0.07
cli_8214,unknown,62.6,129.0,0.22
cli_8215,esporadico,0.5,0.0,0.11
cli_8216,esporadico,18.3,0.0,0.15
cli_8217,vinho_final_do_dia,4.7,0.0,0.11
cli_8218,unknown,5.7,0.0,0.06
cli_8219,esporadico,26.4,0.0,0.17
cli_8220,churrasco_fds,72.8,99.0,0.42
cli_8221,unknown,4.3,0.0,0.06
cli_8222,esporadico,4.0,0.0,0.12
cli_8223,esporadico,17.8,0.0,0.15
cli_8224,unknown,60.1,129.0,0.21
cli_8225,churrasco_fds,4.6,0.0,0.23
cli_8226,unknown,39.5,119.0,0.16
cli_8227,churrasco_fds,12.6,0.0,0.26
cli_8228,unknown,89.6,76.0,0.29
cli_8229,esporadico,81.3,133.0,0.33
cli_8230,vinho_final_do_dia,6.7,0.0,0.11
cli_8231,churrasco_fds,0.3,0.0,0.22
cli_8232,unknown,61.8,199.0,0.22
cli_8233,vinho_final_do_dia,0.4,0.0,0.1
cli_8234,unknown,8.3,0.0,0.07
cli_8235,unknown,21.0,0.0,0.1
cli_8236,unknown,6.8,0.0,0.07
cli_8237,unknown,4.1,0.0,0.06
cli_8238,unknown,7.6,0.0,0.07
cli_8239,unknown,21.7,99.0,0.11
cli_8240,unknown,8.2,0.0,0.07
cli_8241,unknown,93.0,6.0,0.29
cli_8242,unknown,1.6,0.0,0.05
cli_8243,esporadico,30.4,159.0,0.19
cli_8244,unknown,2.1,0.0,0.05
cli_8245,unknown,5.7,0.0,0.06
cli_8246,unknown,48.8,129.0,0.18
cli_8247,vinho_final_do_dia,13.5,0.0,0.13
cli_8248,unknown,4.0,0.0,0.06
cli_8249,unknown,59.9,89.0,0.21
cli_8250,unknown,13.2,0.0,0.08
cli_8251,esporadico,10.7,0.0,0.13
cli_8252,unknown,62.2,159.0,0.22
cli_8253,esporadico,0.7,0.0,0.11
cli_8254,esporadico,4.1,0.0,0.12
cli_8255,unknown,77.3,122.0,0.26
cli_8256,vinho_final_do_dia,9.5,0.0,0.12
cli_8257,vinho_final_do_dia,10.8,0.0,0.12
cli_8258,vinho_final_do_dia,1.4,0.0,0.1
cli_8259,unknown,0.4,0.0,0.05
cli_8260,vinho_final_do_dia,5.4,0.0,0.11
cli_8261,vinho_final_do_dia,13.2,0.0,0.13
cli_8262,unknown,0.7,0.0,0.05
cli_8263,unknown,18.0,0.0,0.1
cli_8264,vinho_final_do_dia,83.6,114.0,0.32
cli_8265,esporadico,9.0,0.0,0.13
cli_8266,esporadico,27.3,0.0,0.18
cli_8267,vinho_final_do_dia,1.5,0.0,0.1
cli_8268,unknown,13.4,0.0,0.08
cli_8269,esporadico,2.6,0.0,0.11
cli_8270,esporadico,14.0,0.0,0.14
cli_8271,unknown,6.8,0.0,0.07
cli_8272,unknown,4.0,0.0,0.06
cli_8273,vinho_final_do_dia,66.5,45.0,0.27
cli_8274,unknown,10.3,0.0,0.07
cli_8275,unknown,11.8,0.0,0.08
cli_8276,unknown,1.6,0.0,0.05
cli_8277,esporadico,31.9,99.0,0.19
cli_8278,vinho_final_do_dia,9.7,0.0,0.12
cli_8279,unknown,88.4,159.0,0.29
cli_8280,unknown,5.6,89.0,0.07
cli_8281,unknown,42.2,99.0,0.17
cli_8282,esporadico,16.7,149.0,0.16
cli_8283,unknown,78.6,125.0,0.26
cli_8284,unknown,11.6,0.0,0.08
cli_8285,unknown,13.6,159.0,0.09
cli_8286,unknown,8.6,0.0,0.07
cli_8287,esporadico,82.3,59.0,0.32
cli_8288,vinho_final_do_dia,3.6,0.0,0.1
cli_8289,esporadico,2.1,0.0,0.11
cli_8290,esporadico,7.0,0.0,0.12
cli_8291,esporadico,17.1,0.0,0.15
cli_8292,esporadico,22.7,0.0,0.16
cli_8293,vinho_final_do_dia,78.5,129.0,0.31
cli_8294,churrasco_fds,3.6,0.0,0.23
cli_8295,unknown,81.9,159.0,0.27
cli_8296,esporadico,0.6,0.0,0.11
cli_8297,vinho_final_do_dia,12.9,0.0,0.13
cli_8298,unknown,6.7,0.0,0.07
cli_8299,unknown,2.4,0.0,0.05
cli_8300,esporadico,82.1,0.0,0.32
cli_8301,unknown,47.8,199.0,0.19
cli_8302,unknown,91.4,95.0,0.29
cli_8303,churrasco_fds,0.3,0.0,0.22
cli_8304,unknown,16.7,0.0,0.09
cli_8305,vinho_final_do_dia,83.0,182.0,0.32
cli_8306,unknown,85.3,104.0,0.28
cli_8307,esporadico,7.9,0.0,0.13
cli_8308,unknown,9.7,0.0,0.07
cli_8309,unknown,4.4,0.0,0.06
cli_8310,unknown,86.8,74.0,0.28
cli_8311,unknown,2.3,0.0,0.05
cli_8312,esporadico,21.3,0.0,0.16
cli_8313,esporadico,83.0,61.0,0.33
cli_8314,vinho_final_do_dia,6.0,0.0,0.11
cli_8315,esporadico,1.0,0.0,0.11
cli_8316,unknown,1.6,99.0,0.06
cli_8317,esporadico,73.8,173.0,0.31
cli_8318,esporadico,23.0,0.0,0.17
cli_8319,esporadico,13.1,0.0,0.14
cli_8320,esporadico,6.5,0.0,0.12
cli_8321,unknown,84.9,89.0,0.28
cli_8322,unknown,19.9,0.0,0.1
cli_8323,esporadico,1.9,0.0,0.11
cli_8324,unknown,0.1,0.0,0.05
cli_8325,esporadico,1.7,0.0,0.11
cli_8326,unknown,71.1,129.0,0.24
cli_8327,esporadico,3.5,0.0,0.11
cli_8328,vinho_final_do_dia,22.0,0.0,0.15
cli_8329,unknown,0.7,149.0,0.06
cli_8330,unknown,88.5,0.0,0.28
cli_8331,esporadico,24.2,0.0,0.17
cli_8332,esporadico,74.5,0.0,0.3
cli_8333,esporadico,20.9,0.0,0.16
cli_8334,esporadico,0.1,0.0,0.1
cli_8335,unknown,1.1,0.0,0.05
cli_8336,vinho_final_do_dia,35.9,119.0,0.2
cli_8337,unknown,18.7,0.0,0.1
cli_8338,vinho_final_do_dia,64.3,129.0,0.27
cli_8339,unknown,0.5,0.0,0.05
cli_8340,esporadico,86.2,199.0,0.34
